phi0,phi1,phi2,phi3,phi4,phi5,phi6,classe
0.000131842,1.74E-08,3.78E-13,3.78E-13,1.43E-25,4.99E-17,-1.43E-25,5
0.000141431,2.00E-08,5.80E-13,5.80E-13,3.36E-25,8.20E-17,-3.36E-25,5
0.000129987,1.69E-08,4.85E-14,4.85E-14,2.35E-27,6.30E-18,-2.35E-27,5
0.000147137,2.16E-08,1.81E-15,1.81E-15,3.29E-30,2.67E-19,-3.29E-30,5
0.000136841,1.87E-08,7.00E-13,7.00E-13,4.91E-25,9.59E-17,-4.91E-25,5
0.000153119,2.34E-08,2.41E-13,2.41E-13,5.82E-26,3.69E-17,-5.82E-26,5
0.000159342,2.54E-08,2.59E-14,2.59E-14,6.72E-28,4.13E-18,-6.72E-28,5
0.000138235,1.91E-08,2.78E-13,2.78E-13,7.74E-26,3.85E-17,-7.74E-26,5
0.000135966,1.85E-08,9.54E-15,9.54E-15,9.09E-29,1.30E-18,-9.09E-29,5
0.000149627,2.24E-08,8.14E-13,8.14E-13,6.62E-25,1.22E-16,-6.62E-25,5
0.000151644,2.30E-08,7.74E-14,7.74E-14,5.99E-27,1.17E-17,-5.99E-27,5
0.000153097,2.34E-08,6.68E-13,6.68E-13,4.47E-25,1.02E-16,-4.47E-25,5
0.000141219,1.99E-08,4.58E-13,4.58E-13,2.10E-25,6.47E-17,-2.10E-25,5
0.00015603,2.43E-08,6.78E-14,6.78E-14,4.60E-27,1.06E-17,-4.60E-27,5
0.000132412,1.75E-08,7.34E-14,7.34E-14,5.38E-27,9.71E-18,-5.38E-27,5
0.000140915,1.99E-08,1.30E-13,1.30E-13,1.68E-26,1.83E-17,-1.68E-26,5
0.00014192,2.01E-08,9.54E-13,9.54E-13,9.11E-25,1.35E-16,-9.11E-25,5
0.00014524,2.11E-08,1.00E-12,1.00E-12,1.00E-24,1.45E-16,-1.00E-24,5
0.000137717,1.90E-08,2.28E-13,2.28E-13,5.21E-26,3.14E-17,-5.21E-26,5
0.000133463,1.78E-08,2.01E-13,2.01E-13,4.04E-26,2.68E-17,-4.04E-26,5
0.000145368,2.11E-08,5.51E-13,5.51E-13,3.04E-25,8.01E-17,-3.04E-25,5
0.000151086,2.28E-08,1.69E-12,1.69E-12,2.86E-24,2.56E-16,-2.86E-24,5
0.00013045,1.70E-08,1.88E-14,1.88E-14,3.53E-28,2.45E-18,-3.53E-28,5
0.000136075,1.85E-08,5.56E-14,5.56E-14,3.09E-27,7.56E-18,-3.09E-27,5
0.000146451,2.14E-08,8.41E-13,8.41E-13,7.07E-25,1.23E-16,-7.07E-25,5
0.000147256,2.17E-08,5.18E-16,5.18E-16,2.68E-31,7.62E-20,-2.68E-31,5
0.000141083,1.99E-08,1.59E-13,1.59E-13,2.54E-26,2.25E-17,-2.54E-26,5
0.000139281,1.94E-08,1.75E-13,1.75E-13,3.07E-26,2.44E-17,-3.07E-26,5
0.000135926,1.85E-08,1.63E-15,1.63E-15,2.65E-30,2.21E-19,-2.65E-30,5
0.000138309,1.91E-08,2.94E-13,2.94E-13,8.63E-26,4.06E-17,-8.63E-26,5
0.000144563,2.09E-08,1.59E-13,1.59E-13,2.52E-26,2.29E-17,-2.52E-26,5
0.000145942,2.13E-08,9.40E-13,9.40E-13,8.83E-25,1.37E-16,-8.83E-25,5
0.000146229,2.14E-08,1.47E-13,1.47E-13,2.15E-26,2.15E-17,-2.15E-26,5
0.000145167,2.11E-08,5.76E-14,5.76E-14,3.32E-27,8.37E-18,-3.32E-27,5
0.000139677,1.95E-08,4.92E-15,4.92E-15,2.43E-29,6.88E-19,-2.43E-29,5
0.00014164,2.01E-08,1.22E-14,1.22E-14,1.49E-28,1.73E-18,-1.49E-28,5
0.000137538,1.89E-08,1.45E-12,1.45E-12,2.10E-24,1.99E-16,-2.10E-24,5
0.00013103,1.72E-08,2.76E-15,2.76E-15,7.60E-30,3.61E-19,-7.60E-30,5
0.000144838,2.10E-08,1.51E-12,1.51E-12,2.29E-24,2.19E-16,-2.29E-24,5
0.000138151,1.91E-08,3.74E-13,3.74E-13,1.40E-25,5.16E-17,-1.40E-25,5
0.000139482,1.95E-08,5.43E-13,5.43E-13,2.94E-25,7.57E-17,-2.94E-25,5
0.000151538,2.30E-08,1.08E-12,1.08E-12,1.16E-24,1.63E-16,-1.16E-24,5
0.000134015,1.80E-08,1.13E-13,1.13E-13,1.27E-26,1.51E-17,-1.27E-26,5
0.00014392,2.07E-08,2.18E-14,2.18E-14,4.77E-28,3.14E-18,-4.77E-28,5
0.000158873,2.52E-08,3.93E-12,3.93E-12,1.54E-23,6.24E-16,-1.54E-23,5
0.000155087,2.41E-08,1.13E-12,1.13E-12,1.27E-24,1.75E-16,-1.27E-24,5
0.000141567,2.00E-08,1.81E-14,1.81E-14,3.28E-28,2.56E-18,-3.28E-28,5
0.000142775,2.04E-08,2.82E-13,2.82E-13,7.97E-26,4.03E-17,-7.97E-26,5
0.000125165,1.57E-08,1.73E-13,1.73E-13,2.98E-26,2.16E-17,-2.98E-26,5
0.000128071,1.64E-08,5.00E-14,5.00E-14,2.50E-27,6.40E-18,-2.50E-27,5
0.000152256,2.32E-08,5.17E-15,5.17E-15,2.67E-29,7.87E-19,-2.67E-29,5
0.000146984,2.16E-08,5.40E-13,5.40E-13,2.92E-25,7.94E-17,-2.92E-25,5
0.000127885,1.64E-08,3.70E-13,3.70E-13,1.37E-25,4.73E-17,-1.37E-25,5
0.000163911,2.69E-08,5.53E-12,5.53E-12,3.06E-23,9.06E-16,-3.06E-23,5
0.000146843,2.16E-08,7.65E-15,7.65E-15,5.85E-29,1.12E-18,-5.85E-29,5
0.000145291,2.11E-08,1.06E-12,1.06E-12,1.13E-24,1.54E-16,-1.13E-24,5
0.000147617,2.18E-08,5.08E-13,5.08E-13,2.58E-25,7.50E-17,-2.58E-25,5
0.000165345,2.73E-08,4.09E-12,4.09E-12,1.68E-23,6.77E-16,-1.68E-23,5
0.000132288,1.75E-08,1.55E-13,1.55E-13,2.39E-26,2.05E-17,-2.39E-26,5
0.000130634,1.71E-08,7.85E-14,7.85E-14,6.16E-27,1.03E-17,-6.16E-27,5
0.000149929,2.25E-08,7.20E-13,7.20E-13,5.18E-25,1.08E-16,-5.18E-25,5
0.000164584,2.71E-08,4.18E-12,4.18E-12,1.75E-23,6.88E-16,-1.75E-23,5
0.000124366,1.55E-08,1.46E-14,1.46E-14,2.14E-28,1.82E-18,-2.14E-28,5
0.000146474,2.15E-08,1.93E-14,1.93E-14,3.72E-28,2.82E-18,-3.72E-28,5
0.000146301,2.14E-08,5.35E-13,5.35E-13,2.86E-25,7.83E-17,-2.86E-25,5
0.000140803,1.98E-08,1.64E-13,1.64E-13,2.68E-26,2.31E-17,-2.68E-26,5
0.000143568,2.06E-08,4.10E-13,4.10E-13,1.68E-25,5.89E-17,-1.68E-25,5
0.000147748,2.18E-08,1.24E-15,1.24E-15,1.53E-30,1.83E-19,-1.53E-30,5
0.000135338,1.83E-08,4.19E-14,4.19E-14,1.75E-27,5.67E-18,-1.75E-27,5
0.000132653,1.76E-08,2.61E-13,2.61E-13,6.82E-26,3.47E-17,-6.82E-26,5
0.00015426,2.38E-08,5.01E-13,5.01E-13,2.51E-25,7.72E-17,-2.51E-25,5
0.000151085,2.28E-08,1.20E-12,1.20E-12,1.43E-24,1.81E-16,-1.43E-24,5
0.000143793,2.07E-08,1.43E-12,1.43E-12,2.05E-24,2.06E-16,-2.05E-24,5
0.000144342,2.08E-08,2.51E-12,2.51E-12,6.32E-24,3.63E-16,-6.32E-24,5
0.0001348,1.82E-08,7.28E-14,7.28E-14,5.30E-27,9.81E-18,-5.30E-27,5
0.000149579,2.24E-08,2.72E-14,2.72E-14,7.41E-28,4.07E-18,-7.41E-28,5
0.000133904,1.79E-08,9.54E-14,9.54E-14,9.10E-27,1.28E-17,-9.10E-27,5
0.000144957,2.10E-08,3.18E-13,3.18E-13,1.01E-25,4.61E-17,-1.01E-25,5
0.000150412,2.26E-08,2.13E-12,2.13E-12,4.55E-24,3.21E-16,-4.55E-24,5
0.000132792,1.76E-08,1.03E-13,1.03E-13,1.06E-26,1.36E-17,-1.06E-26,5
0.000158939,2.53E-08,5.87E-14,5.87E-14,3.45E-27,9.33E-18,-3.45E-27,5
0.000140305,1.97E-08,8.57E-14,8.57E-14,7.34E-27,1.20E-17,-7.34E-27,5
0.000146301,2.14E-08,1.16E-12,1.16E-12,1.35E-24,1.70E-16,-1.35E-24,5
0.000137508,1.89E-08,1.98E-14,1.98E-14,3.93E-28,2.73E-18,-3.93E-28,5
0.000141976,2.02E-08,2.04E-13,2.04E-13,4.15E-26,2.89E-17,-4.15E-26,5
0.000143031,2.05E-08,1.69E-12,1.69E-12,2.86E-24,2.42E-16,-2.86E-24,5
0.000145857,2.13E-08,6.35E-14,6.35E-14,4.03E-27,9.26E-18,-4.03E-27,5
0.000147505,2.18E-08,2.36E-14,2.36E-14,5.59E-28,3.49E-18,-5.59E-28,5
0.00014732,2.17E-08,5.45E-13,5.45E-13,2.97E-25,8.03E-17,-2.97E-25,5
0.000140326,1.97E-08,1.14E-13,1.14E-13,1.30E-26,1.60E-17,-1.30E-26,5
0.000125037,1.56E-08,7.26E-14,7.26E-14,5.27E-27,9.08E-18,-5.27E-27,5
0.00014786,2.19E-08,3.74E-13,3.74E-13,1.40E-25,5.53E-17,-1.40E-25,5
0.00013726,1.88E-08,3.59E-14,3.59E-14,1.29E-27,4.92E-18,-1.29E-27,5
0.000137122,1.88E-08,4.32E-14,4.32E-14,1.87E-27,5.93E-18,-1.87E-27,5
0.000176866,3.13E-08,1.62E-13,1.62E-13,2.61E-26,2.86E-17,-2.61E-26,5
0.000134283,1.80E-08,7.35E-14,7.35E-14,5.40E-27,9.86E-18,-5.40E-27,5
0.000135723,1.84E-08,1.15E-15,1.15E-15,1.33E-30,1.56E-19,-1.33E-30,5
0.00015068,2.27E-08,3.51E-14,3.51E-14,1.23E-27,5.29E-18,-1.23E-27,5
0.0001492,2.23E-08,7.87E-13,7.87E-13,6.19E-25,1.17E-16,-6.19E-25,5
0.000150913,2.28E-08,1.58E-13,1.58E-13,2.49E-26,2.38E-17,-2.49E-26,5
0.000141951,2.02E-08,1.12E-12,1.12E-12,1.26E-24,1.59E-16,-1.26E-24,5
0.00014311,2.05E-08,1.57E-13,1.57E-13,2.45E-26,2.24E-17,-2.45E-26,5
0.000140551,1.98E-08,1.42E-13,1.42E-13,2.02E-26,2.00E-17,-2.02E-26,5
0.000126177,1.59E-08,9.06E-14,9.06E-14,8.22E-27,1.14E-17,-8.22E-27,5
0.00016273,2.65E-08,7.24E-13,7.24E-13,5.24E-25,1.18E-16,-5.24E-25,5
0.000151673,2.30E-08,1.75E-13,1.75E-13,3.05E-26,2.65E-17,-3.05E-26,5
0.000146281,2.14E-08,2.32E-15,2.32E-15,5.40E-30,3.40E-19,-5.40E-30,5
0.000136502,1.86E-08,4.80E-14,4.80E-14,2.30E-27,6.55E-18,-2.30E-27,5
0.000153852,2.37E-08,2.07E-13,2.07E-13,4.30E-26,3.19E-17,-4.30E-26,5
0.000157641,2.49E-08,6.00E-13,6.00E-13,3.60E-25,9.46E-17,-3.60E-25,5
0.000142096,2.02E-08,1.04E-12,1.04E-12,1.08E-24,1.47E-16,-1.08E-24,5
0.000132815,1.76E-08,9.99E-13,9.99E-13,9.99E-25,1.33E-16,-9.99E-25,5
0.000130856,1.71E-08,4.25E-16,4.25E-16,1.81E-31,5.56E-20,-1.81E-31,5
0.000134735,1.82E-08,4.35E-13,4.35E-13,1.89E-25,5.86E-17,-1.89E-25,5
0.000151095,2.28E-08,3.56E-13,3.56E-13,1.27E-25,5.38E-17,-1.27E-25,5
0.000138223,1.91E-08,9.43E-13,9.43E-13,8.90E-25,1.30E-16,-8.90E-25,5
0.000142914,2.04E-08,4.67E-14,4.67E-14,2.18E-27,6.67E-18,-2.18E-27,5
0.00015247,2.32E-08,2.21E-13,2.21E-13,4.88E-26,3.37E-17,-4.88E-26,5
0.000142871,2.04E-08,1.37E-13,1.37E-13,1.87E-26,1.95E-17,-1.87E-26,5
0.000151449,2.29E-08,2.77E-14,2.77E-14,7.68E-28,4.20E-18,-7.68E-28,5
0.00014328,2.05E-08,7.84E-14,7.84E-14,6.14E-27,1.12E-17,-6.14E-27,5
0.000132493,1.76E-08,5.80E-13,5.80E-13,3.36E-25,7.68E-17,-3.36E-25,5
0.000151467,2.29E-08,2.17E-13,2.17E-13,4.70E-26,3.28E-17,-4.70E-26,5
0.000141911,2.01E-08,2.82E-14,2.82E-14,7.93E-28,4.00E-18,-7.93E-28,5
0.000143162,2.05E-08,5.75E-14,5.75E-14,3.31E-27,8.23E-18,-3.31E-27,5
0.000137852,1.90E-08,5.16E-14,5.16E-14,2.66E-27,7.12E-18,-2.66E-27,5
0.000148033,2.19E-08,1.37E-14,1.37E-14,1.89E-28,2.03E-18,-1.89E-28,5
0.000144538,2.09E-08,3.87E-13,3.87E-13,1.50E-25,5.60E-17,-1.50E-25,5
0.00012967,1.68E-08,3.08E-15,3.08E-15,9.49E-30,3.99E-19,-9.49E-30,5
0.000139458,1.94E-08,2.36E-12,2.36E-12,5.56E-24,3.29E-16,-5.56E-24,5
0.000159056,2.53E-08,4.85E-12,4.85E-12,2.35E-23,7.71E-16,-2.35E-23,5
0.000129038,1.67E-08,3.68E-14,3.68E-14,1.36E-27,4.75E-18,-1.36E-27,5
0.000131269,1.72E-08,2.42E-13,2.42E-13,5.86E-26,3.18E-17,-5.86E-26,5
0.000130171,1.69E-08,4.69E-14,4.69E-14,2.20E-27,6.10E-18,-2.20E-27,5
0.000162282,2.63E-08,3.02E-12,3.02E-12,9.15E-24,4.91E-16,-9.15E-24,5
0.000132138,1.75E-08,5.42E-14,5.42E-14,2.94E-27,7.17E-18,-2.94E-27,5
0.000141541,2.00E-08,2.08E-13,2.08E-13,4.32E-26,2.94E-17,-4.32E-26,5
0.000156891,2.46E-08,8.72E-13,8.72E-13,7.60E-25,1.37E-16,-7.60E-25,5
0.000136173,1.85E-08,7.68E-14,7.68E-14,5.89E-27,1.05E-17,-5.89E-27,5
0.000127985,1.64E-08,1.41E-14,1.41E-14,1.98E-28,1.80E-18,-1.98E-28,5
0.000143912,2.07E-08,3.29E-14,3.29E-14,1.08E-27,4.73E-18,-1.08E-27,5
0.000154868,2.40E-08,4.29E-13,4.29E-13,1.84E-25,6.65E-17,-1.84E-25,5
0.000145746,2.12E-08,1.47E-13,1.47E-13,2.17E-26,2.15E-17,-2.17E-26,5
0.000136605,1.87E-08,8.54E-15,8.54E-15,7.29E-29,1.17E-18,-7.29E-29,5
0.00014139,2.00E-08,3.66E-15,3.66E-15,1.34E-29,5.18E-19,-1.34E-29,5
0.000140924,1.99E-08,1.25E-13,1.25E-13,1.57E-26,1.77E-17,-1.57E-26,5
0.000193103,3.73E-08,2.51E-12,2.51E-12,6.32E-24,4.85E-16,-6.32E-24,5
0.000145268,2.11E-08,1.03E-12,1.03E-12,1.06E-24,1.49E-16,-1.06E-24,5
0.000156647,2.45E-08,3.93E-13,3.93E-13,1.54E-25,6.16E-17,-1.54E-25,5
0.000181031,3.28E-08,1.36E-14,1.36E-14,1.85E-28,2.46E-18,-1.85E-28,5
0.000139367,1.94E-08,3.56E-13,3.56E-13,1.26E-25,4.95E-17,-1.26E-25,5
0.000143135,2.05E-08,2.38E-14,2.38E-14,5.65E-28,3.40E-18,-5.65E-28,5
0.000172832,2.99E-08,4.86E-13,4.86E-13,2.37E-25,8.41E-17,-2.37E-25,5
0.000151759,2.30E-08,1.35E-13,1.35E-13,1.83E-26,2.05E-17,-1.83E-26,5
0.000171377,2.94E-08,4.20E-13,4.20E-13,1.76E-25,7.20E-17,-1.76E-25,5
0.000139482,1.95E-08,8.67E-14,8.67E-14,7.52E-27,1.21E-17,-7.52E-27,5
0.000135387,1.83E-08,2.82E-13,2.82E-13,7.98E-26,3.82E-17,-7.98E-26,5
0.000164568,2.71E-08,2.38E-14,2.38E-14,5.67E-28,3.92E-18,-5.67E-28,5
0.00016166,2.61E-08,2.43E-12,2.43E-12,5.93E-24,3.94E-16,-5.93E-24,5
0.000132751,1.76E-08,1.42E-14,1.42E-14,2.00E-28,1.88E-18,-2.00E-28,5
0.000179837,3.23E-08,4.00E-13,4.00E-13,1.60E-25,7.19E-17,-1.60E-25,5
0.000165985,2.76E-08,2.77E-12,2.77E-12,7.67E-24,4.60E-16,-7.67E-24,5
0.000164605,2.71E-08,2.28E-12,2.28E-12,5.19E-24,3.75E-16,-5.19E-24,5
0.00017089,2.92E-08,4.36E-14,4.36E-14,1.90E-27,7.45E-18,-1.90E-27,5
0.00014271,2.04E-08,3.00E-13,3.00E-13,8.97E-26,4.27E-17,-8.97E-26,5
0.000166522,2.77E-08,1.00E-12,1.00E-12,1.01E-24,1.67E-16,-1.01E-24,5
0.000167416,2.80E-08,1.38E-13,1.38E-13,1.91E-26,2.31E-17,-1.91E-26,5
0.000143851,2.07E-08,2.26E-12,2.26E-12,5.12E-24,3.25E-16,-5.12E-24,5
0.000147696,2.18E-08,8.01E-15,8.01E-15,6.41E-29,1.18E-18,-6.41E-29,5
0.000166799,2.78E-08,7.49E-12,7.49E-12,5.62E-23,1.25E-15,-5.62E-23,5
0.000169779,2.88E-08,5.97E-13,5.97E-13,3.56E-25,1.01E-16,-3.56E-25,5
0.00016779,2.82E-08,1.11E-13,1.11E-13,1.22E-26,1.86E-17,-1.22E-26,5
0.00014857,2.21E-08,1.81E-12,1.81E-12,3.28E-24,2.69E-16,-3.28E-24,5
0.000176483,3.11E-08,9.95E-14,9.95E-14,9.90E-27,1.76E-17,-9.90E-27,5
0.00016132,2.60E-08,1.79E-12,1.79E-12,3.20E-24,2.89E-16,-3.20E-24,5
0.00012903,1.66E-08,6.95E-14,6.95E-14,4.82E-27,8.96E-18,-4.82E-27,5
0.000163863,2.69E-08,7.78E-13,7.78E-13,6.05E-25,1.27E-16,-6.05E-25,5
0.000162189,2.63E-08,1.25E-12,1.25E-12,1.57E-24,2.03E-16,-1.57E-24,5
0.00015133,2.29E-08,1.93E-13,1.93E-13,3.71E-26,2.92E-17,-3.71E-26,5
0.000132256,1.75E-08,4.48E-14,4.48E-14,2.00E-27,5.92E-18,-2.00E-27,5
0.000144235,2.08E-08,3.28E-13,3.28E-13,1.08E-25,4.74E-17,-1.08E-25,5
0.000153794,2.37E-08,7.93E-13,7.93E-13,6.28E-25,1.22E-16,-6.28E-25,5
0.000174037,3.03E-08,3.50E-12,3.50E-12,1.23E-23,6.10E-16,-1.23E-23,5
0.000159478,2.54E-08,6.60E-12,6.60E-12,4.35E-23,1.05E-15,-4.35E-23,5
0.000162458,2.64E-08,2.11E-12,2.11E-12,4.46E-24,3.43E-16,-4.46E-24,5
0.000188173,3.54E-08,2.74E-12,2.74E-12,7.52E-24,5.16E-16,-7.52E-24,5
0.000143583,2.06E-08,1.67E-13,1.67E-13,2.78E-26,2.40E-17,-2.78E-26,5
0.000179507,3.22E-08,1.05E-12,1.05E-12,1.11E-24,1.89E-16,-1.11E-24,5
0.000149262,2.23E-08,2.70E-14,2.70E-14,7.27E-28,4.02E-18,-7.27E-28,5
0.000134445,1.81E-08,2.03E-14,2.03E-14,4.13E-28,2.73E-18,-4.13E-28,5
0.000157249,2.47E-08,3.16E-13,3.16E-13,9.96E-26,4.96E-17,-9.96E-26,5
0.000161407,2.61E-08,3.08E-13,3.08E-13,9.51E-26,4.98E-17,-9.51E-26,5
0.000161906,2.62E-08,2.50E-13,2.50E-13,6.26E-26,4.05E-17,-6.26E-26,5
0.000151562,2.30E-08,2.57E-14,2.57E-14,6.58E-28,3.89E-18,-6.58E-28,5
0.000136909,1.87E-08,9.78E-14,9.78E-14,9.56E-27,1.34E-17,-9.56E-27,5
0.000166444,2.77E-08,4.42E-13,4.42E-13,1.95E-25,7.36E-17,-1.95E-25,5
0.000146401,2.14E-08,1.69E-13,1.69E-13,2.87E-26,2.48E-17,-2.87E-26,5
0.000142533,2.03E-08,2.18E-13,2.18E-13,4.73E-26,3.10E-17,-4.73E-26,5
0.000147031,2.16E-08,7.06E-13,7.06E-13,4.98E-25,1.04E-16,-4.98E-25,5
0.000159982,2.56E-08,1.68E-13,1.68E-13,2.83E-26,2.69E-17,-2.83E-26,5
0.000144507,2.09E-08,7.70E-13,7.70E-13,5.94E-25,1.11E-16,-5.94E-25,5
0.000156887,2.46E-08,2.81E-12,2.81E-12,7.89E-24,4.41E-16,-7.89E-24,5
0.000131979,1.74E-08,3.61E-15,3.61E-15,1.31E-29,4.77E-19,-1.31E-29,5
0.000154913,2.40E-08,2.08E-12,2.08E-12,4.31E-24,3.22E-16,-4.31E-24,5
0.000169007,2.86E-08,2.15E-13,2.15E-13,4.61E-26,3.63E-17,-4.61E-26,5
0.000164076,2.69E-08,3.96E-13,3.96E-13,1.56E-25,6.49E-17,-1.56E-25,5
0.000161416,2.61E-08,1.32E-13,1.32E-13,1.74E-26,2.13E-17,-1.74E-26,5
0.000135698,1.84E-08,8.98E-14,8.98E-14,8.07E-27,1.22E-17,-8.07E-27,5
0.000164748,2.71E-08,1.02E-12,1.02E-12,1.03E-24,1.67E-16,-1.03E-24,5
0.000180446,3.26E-08,7.85E-12,7.85E-12,6.16E-23,1.42E-15,-6.16E-23,5
0.000168723,2.85E-08,6.58E-12,6.58E-12,4.33E-23,1.11E-15,-4.33E-23,5
0.0001314,1.73E-08,4.84E-14,4.84E-14,2.34E-27,6.36E-18,-2.34E-27,5
0.000181934,3.31E-08,3.32E-14,3.32E-14,1.10E-27,6.04E-18,-1.10E-27,5
0.000156257,2.44E-08,2.90E-14,2.90E-14,8.43E-28,4.54E-18,-8.43E-28,5
0.000177949,3.17E-08,6.70E-13,6.70E-13,4.49E-25,1.19E-16,-4.49E-25,5
0.000132475,1.75E-08,3.08E-14,3.08E-14,9.48E-28,4.08E-18,-9.48E-28,5
0.000177766,3.16E-08,2.17E-13,2.17E-13,4.72E-26,3.86E-17,-4.72E-26,5
0.000170921,2.92E-08,2.70E-12,2.70E-12,7.27E-24,4.61E-16,-7.27E-24,5
0.00016441,2.70E-08,3.40E-17,3.40E-17,1.16E-33,5.60E-21,-1.16E-33,5
0.000140812,1.98E-08,1.37E-12,1.37E-12,1.88E-24,1.93E-16,-1.88E-24,5
0.000144325,2.08E-08,4.74E-14,4.74E-14,2.25E-27,6.84E-18,-2.25E-27,5
0.000145678,2.12E-08,5.39E-13,5.39E-13,2.90E-25,7.85E-17,-2.90E-25,5
0.000168601,2.84E-08,1.24E-14,1.24E-14,1.54E-28,2.09E-18,-1.54E-28,5
0.000127812,1.63E-08,7.17E-14,7.17E-14,5.13E-27,9.16E-18,-5.13E-27,5
0.000184159,3.39E-08,9.58E-13,9.58E-13,9.18E-25,1.76E-16,-9.18E-25,5
0.000175184,3.07E-08,2.38E-13,2.38E-13,5.65E-26,4.16E-17,-5.65E-26,5
0.000148736,2.21E-08,1.97E-16,1.97E-16,3.88E-32,2.93E-20,-3.88E-32,5
0.000130385,1.70E-08,3.60E-13,3.60E-13,1.30E-25,4.70E-17,-1.30E-25,5
0.000139107,1.94E-08,6.69E-14,6.69E-14,4.47E-27,9.30E-18,-4.47E-27,5
0.000151443,2.29E-08,1.18E-13,1.18E-13,1.38E-26,1.78E-17,-1.38E-26,5
0.000149057,2.22E-08,7.25E-13,7.25E-13,5.26E-25,1.08E-16,-5.26E-25,5
0.000162981,2.66E-08,1.75E-12,1.75E-12,3.06E-24,2.85E-16,-3.06E-24,5
0.000162529,2.64E-08,2.20E-12,2.20E-12,4.85E-24,3.58E-16,-4.85E-24,5
0.000164835,2.72E-08,4.27E-12,4.27E-12,1.82E-23,7.03E-16,-1.82E-23,5
0.000164574,2.71E-08,2.31E-15,2.31E-15,5.35E-30,3.81E-19,-5.35E-30,5
0.000158884,2.52E-08,7.62E-14,7.62E-14,5.81E-27,1.21E-17,-5.81E-27,5
0.000171319,2.94E-08,4.50E-12,4.50E-12,2.02E-23,7.71E-16,-2.02E-23,5
0.000144252,2.08E-08,6.15E-17,6.15E-17,3.78E-33,8.87E-21,-3.78E-33,5
0.000141705,2.01E-08,1.79E-13,1.79E-13,3.22E-26,2.54E-17,-3.22E-26,5
0.000142604,2.03E-08,4.32E-12,4.32E-12,1.87E-23,6.16E-16,-1.87E-23,5
0.00014236,2.03E-08,8.83E-13,8.83E-13,7.80E-25,1.26E-16,-7.80E-25,5
0.000126576,1.60E-08,1.77E-15,1.77E-15,3.12E-30,2.24E-19,-3.12E-30,5
0.000137355,1.89E-08,5.78E-13,5.78E-13,3.34E-25,7.94E-17,-3.34E-25,5
0.000142604,2.03E-08,1.03E-12,1.03E-12,1.07E-24,1.47E-16,-1.07E-24,5
0.000150246,2.26E-08,8.28E-14,8.28E-14,6.86E-27,1.24E-17,-6.86E-27,5
0.000131721,1.74E-08,9.09E-15,9.09E-15,8.25E-29,1.20E-18,-8.25E-29,5
0.000144308,2.08E-08,1.51E-14,1.51E-14,2.27E-28,2.17E-18,-2.27E-28,5
0.000150272,2.26E-08,2.31E-12,2.31E-12,5.36E-24,3.48E-16,-5.36E-24,5
0.000150683,2.27E-08,3.39E-12,3.39E-12,1.15E-23,5.12E-16,-1.15E-23,5
0.000135352,1.83E-08,2.38E-13,2.38E-13,5.67E-26,3.22E-17,-5.67E-26,5
0.000130013,1.69E-08,2.95E-14,2.95E-14,8.69E-28,3.83E-18,-8.69E-28,5
0.000130404,1.70E-08,3.27E-14,3.27E-14,1.07E-27,4.26E-18,-1.07E-27,5
0.000141079,1.99E-08,1.27E-12,1.27E-12,1.62E-24,1.79E-16,-1.62E-24,5
0.0001377,1.90E-08,3.57E-15,3.57E-15,1.28E-29,4.92E-19,-1.28E-29,5
0.000146712,2.15E-08,2.08E-13,2.08E-13,4.31E-26,3.04E-17,-4.31E-26,5
0.000161075,2.59E-08,3.38E-12,3.38E-12,1.14E-23,5.44E-16,-1.14E-23,5
0.00014877,2.21E-08,5.40E-13,5.40E-13,2.92E-25,8.04E-17,-2.92E-25,5
0.000154125,2.38E-08,4.46E-15,4.46E-15,1.99E-29,6.88E-19,-1.99E-29,5
0.000140441,1.97E-08,6.21E-14,6.21E-14,3.86E-27,8.72E-18,-3.86E-27,5
0.000150879,2.28E-08,1.72E-13,1.72E-13,2.96E-26,2.59E-17,-2.96E-26,5
0.000136462,1.86E-08,2.09E-13,2.09E-13,4.38E-26,2.86E-17,-4.38E-26,5
0.000134475,1.81E-08,5.16E-16,5.16E-16,2.66E-31,6.94E-20,-2.66E-31,5
0.000200569,4.02E-08,6.31E-12,6.31E-12,3.98E-23,1.27E-15,-3.98E-23,5
0.000133319,1.78E-08,3.33E-13,3.33E-13,1.11E-25,4.44E-17,-1.11E-25,5
0.00013679,1.87E-08,1.11E-12,1.11E-12,1.24E-24,1.52E-16,-1.24E-24,5
0.000160266,2.57E-08,2.18E-13,2.18E-13,4.75E-26,3.49E-17,-4.75E-26,5
0.000146931,2.16E-08,2.28E-13,2.28E-13,5.21E-26,3.35E-17,-5.21E-26,5
0.000122937,1.51E-08,1.47E-13,1.47E-13,2.16E-26,1.81E-17,-2.16E-26,5
0.000150155,2.25E-08,2.42E-12,2.42E-12,5.83E-24,3.63E-16,-5.83E-24,5
0.000144001,2.07E-08,1.91E-15,1.91E-15,3.66E-30,2.75E-19,-3.66E-30,5
0.000155653,2.42E-08,4.65E-14,4.65E-14,2.16E-27,7.24E-18,-2.16E-27,5
0.000146091,2.13E-08,1.68E-12,1.68E-12,2.81E-24,2.45E-16,-2.81E-24,5
0.00014094,1.99E-08,3.63E-13,3.63E-13,1.32E-25,5.11E-17,-1.32E-25,5
